id,mapping_id,rxn_id,rxn_description,reactants_stoichiometry_tracked,products_stoichiometry_tracked,reactants_ids_tracked,products_ids_tracked,reactants_mapping,products_mapping,rxn_equation,used_,comment_,reactants_elements_tracked,products_elements_tracked,reactants_positions_tracked,products_positions_tracked,corrected
1716,full02,SERAT,,"{-1,-1}","{1,1}","{accoa_c,ser_DASH_L_c}","{acser_c,coa_c}","{ABCDEFGHIJKLMNOPQRSTUab,cde}","{cdeab,ABCDEFGHIJKLMNOPQRSTU}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1, 2]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]",
1717,full02,SERAT,,"{-1,-1}",{1},"{accoa_c,ser_DASH_L_c}",{acser_c},"{ab,cde}",{cdeab},,f,,"[[""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1], [0, 1, 2]]","[[0, 1, 2, 3, 4]]",
817,central03,SERAT_coa,,"{-1,-1}","{1,1}","{accoa_c,ser_DASH_L_c}","{acser_c,coa_c}","{ABCDEFGHIJKLMNOPQRSTUab,cde}","{cdeab,ABCDEFGHIJKLMNOPQRSTU}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1, 2]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]",
820,central03,SERAT_reverse,,{-1},"{1,1}",{acser_c},"{accoa_c,ser_DASH_L_c}",{cdeab},"{ab,cde}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1], [0, 1, 2]]",
1718,full02,SERAT_reverse,,"{-1,-1}","{1,1}","{acser_c,coa_c}","{accoa_c,ser_DASH_L_c}","{cdeab,ABCDEFGHIJKLMNOPQRSTU}","{ABCDEFGHIJKLMNOPQRSTUab,cde}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1, 2]]",
1719,full02,SERAT_reverse,,{-1},"{1,1}",{acser_c},"{accoa_c,ser_DASH_L_c}",{cdeab},"{ab,cde}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1], [0, 1, 2]]",
819,central03,SERAT_reverse_coa,,"{-1,-1}","{1,1}","{acser_c,coa_c}","{accoa_c,ser_DASH_L_c}","{cdeab,ABCDEFGHIJKLMNOPQRSTU}","{ABCDEFGHIJKLMNOPQRSTUab,cde}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1, 2]]",
717,central03,SERD_D,,{-1},{1},{ser_DASH_D_c},{pyr_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1619,full02,SERD_D,,{-1},{1},{ser_DASH_D_c},{pyr_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
821,central03,SERD_L,,{-1},{1},{ser_DASH_L_c},{pyr_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1720,full02,SERD_L,,{-1},{1},{ser_DASH_L_c},{pyr_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
718,central03,SGDS,Succinylglutamate desuccinylase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1620,full02,SGDS,Succinylglutamate desuccinylase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
719,central03,SGSAD,Succinylglutamic semialdehyde dehydrogenase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1621,full02,SGSAD,Succinylglutamic semialdehyde dehydrogenase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
822,central03,SHK3Dr,,{-1},{1},{3dhsk_c},{skm_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
1721,full02,SHK3Dr,,{-1},{1},{3dhsk_c},{skm_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
823,central03,SHK3Dr_reverse,,{-1},{1},{skm_c},{3dhsk_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
1722,full02,SHK3Dr_reverse,,{-1},{1},{skm_c},{3dhsk_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
824,central03,SHKK,,{-1},{1},{skm_c},{skm5p_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
1723,full02,SHKK,,{-1},{1},{skm_c},{skm5p_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
72,central03,SHSL1,,"{-1,-1}","{1,1}","{suchms_c,cys_DASH_L_c}","{succ_c,cyst_DASH_L_c}","{abcdefg,ijk}","{efgh,abcdkji}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4, 5, 6]]",TRUE
977,full02,SHSL1,,"{-1,-1}","{1,1}","{suchms_c,cys_DASH_L_c}","{succ_c,cyst_DASH_L_c}","{abcdefg,ijk}","{efgh,abcdkji}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4, 5, 6]]",TRUE
720,central03,SOTA,Succinylornithine transaminase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1622,full02,SOTA,Succinylornithine transaminase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
94,central03,SPMS,,"{-1,-1}","{1,1}","{ametam_c,ptrc_c}","{spmd_c,5mta_c}","{123456789Aabcd,efgh}","{efghabc,123456789Ad}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",TRUE
1003,full02,SPMS,,"{-1,-1}","{1,1}","{ametam_c,ptrc_c}","{spmd_c,5mta_c}","{123456789Aabcd,efgh}","{efghabc,123456789Ad}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",TRUE
825,central03,SSALx,,{-1},{1},{sucsal_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1724,full02,SSALx,,{-1},{1},{sucsal_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
826,central03,SSALy,,{-1},{1},{sucsal_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1725,full02,SSALy,,{-1},{1},{sucsal_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
827,central03,SUCASPtpp,,"{-1,-1}","{1,1}","{succ_c,asp_DASH_L_p}","{succ_p,asp_DASH_L_c}","{abcd,efgh}","{abcd,efgh}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3]]",TRUE
1726,full02,SUCASPtpp,,"{-1,-1}","{1,1}","{succ_c,asp_DASH_L_p}","{succ_p,asp_DASH_L_c}","{abcd,efgh}","{abcd,efgh}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3]]",TRUE
829,central03,SUCCt2_2pp,,{-1},{1},{succ_p},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1728,full02,SUCCt2_2pp,,{-1},{1},{succ_p},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
830,central03,SUCCt2_3pp,,{-1},{1},{succ_p},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1729,full02,SUCCt2_3pp,,{-1},{1},{succ_p},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
831,central03,SUCCt3pp,,{-1},{1},{succ_c},{succ_p},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1730,full02,SUCCt3pp,,{-1},{1},{succ_c},{succ_p},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
832,central03,SUCCtex,,{-1},{1},{succ_e},{succ_p},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1731,full02,SUCCtex,,{-1},{1},{succ_e},{succ_p},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
835,central03,SUCCtex_reverse,,{-1},{1},{succ_p},{succ_e},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1733,full02,SUCCtex_reverse,,{-1},{1},{succ_p},{succ_e},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
828,central03,SUCDi,,{-1},{1},{succ_c},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1727,full02,SUCDi,,{-1},{1},{succ_c},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
834,central03,SUCFUMtpp,,"{-1,-1}","{1,1}","{fum_p,succ_c}","{fum_c,succ_p}","{abcd,efgh}","{abcd,efgh}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3]]",TRUE
1732,full02,SUCFUMtpp,,"{-1,-1}","{1,1}","{fum_p,succ_c}","{fum_c,succ_p}","{abcd,efgh}","{abcd,efgh}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3]]",TRUE
836,central03,SUCFUMtpp_reverse,,"{-1,-1}","{1,1}","{fum_c,succ_p}","{fum_p,succ_c}","{abcd,efgh}","{abcd,efgh}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3]]",TRUE
1734,full02,SUCFUMtpp_reverse,,"{-1,-1}","{1,1}","{fum_c,succ_p}","{fum_p,succ_c}","{abcd,efgh}","{abcd,efgh}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3]]",TRUE
838,central03,SUCOAS,,{-1},{1},{succ_c},{succoa_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1736,full02,SUCOAS,,{-1},{1},{succ_c},{succoa_c},{abcd},{abcd},,f,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1735,full02,SUCOAS,,"{-1,-1}",{1},"{coa_c,succ_c}",{succoa_c},"{ABCDEFGHIJKLMNOPQRSTU,abcd}",{ABCDEFGHIJKLMNOPQRSTUabcd},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]",TRUE
837,central03,SUCOAS_coa,,"{-1,-1}",{1},"{coa_c,succ_c}",{succoa_c},"{ABCDEFGHIJKLMNOPQRSTU,abcd}",{ABCDEFGHIJKLMNOPQRSTUabcd},,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]",TRUE
840,central03,SUCOAS_reverse,,{-1},{1},{succoa_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1738,full02,SUCOAS_reverse,,{-1},{1},{succoa_c},{succ_c},{abcd},{abcd},,f,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1737,full02,SUCOAS_reverse,,{-1},"{1,1}",{succoa_c},"{coa_c,succ_c}",{ABCDEFGHIJKLMNOPQRSTUabcd},"{ABCDEFGHIJKLMNOPQRSTU,abcd}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3]]",TRUE
839,central03,SUCOAS_reverse_coa,,{-1},"{1,1}",{succoa_c},"{coa_c,succ_c}",{ABCDEFGHIJKLMNOPQRSTUabcd},"{ABCDEFGHIJKLMNOPQRSTU,abcd}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3]]",TRUE
721,central03,TAGURr,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1623,full02,TAGURr,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
722,central03,TAGURr_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1624,full02,TAGURr_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
841,central03,TALA,,"{-1,-1}","{1,1}","{g3p_c,s7p_c}","{e4p_c,f6p_c}","{abc,defghij}","{ghij,defabc}",,t,,"[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4, 5]]",
1739,full02,TALA,,"{-1,-1}","{1,1}","{g3p_c,s7p_c}","{e4p_c,f6p_c}","{abc,defghij}","{ghij,defabc}",,t,,"[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4, 5]]",
842,central03,TALA_reverse,,"{-1,-1}","{1,1}","{e4p_c,f6p_c}","{g3p_c,s7p_c}","{ghij,defabc}","{abc,defghij}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4, 5]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6]]",
1740,full02,TALA_reverse,,"{-1,-1}","{1,1}","{e4p_c,f6p_c}","{g3p_c,s7p_c}","{ghij,defabc}","{abc,defghij}",,t,,"[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4, 5]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6]]",
723,central03,TGBPA,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1625,full02,TGBPA,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
724,central03,TGBPA_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1626,full02,TGBPA_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
725,central03,THFAT,,{-1},{1},{methf_c},{5fthf_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1627,full02,THFAT,,{-1},{1},{methf_c},{5fthf_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
