sample_name_short,met_id,sample_id,time [hr],OD600,culture_density [gDW*L-1],concentration [mM],growth_rate [hr-1],,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,lac-L,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661666.96,0.362727259,0.163227267,0.14629,0.546091314,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,lac-L,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661667.94,0.620571602,0.279257221,0.47203,0.546091314,,2.807378503,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,lac-L,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661668.81,0.996172198,0.448277489,1.11122,0.546091314,3.413936145,3.781735814,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,succ,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661666.96,0.362727259,0.163227267,0.12721,0.546091314,,,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,succ,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661667.94,0.620571602,0.279257221,0.17442,0.546091314,,0.406877691,
OxicEvo04ptsHIcrrEvo01EPEcoliGlc_Broth-6,succ,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,17661668.81,0.996172198,0.448277489,0.24392,0.546091314,0.409564241,0.41119329,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,ac,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661664.81,0.13736879,0.061815956,0.37018,0.809556335,,,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,ac,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661665.83,0.312848219,0.140781698,0.79104,0.809556335,,5.329652899,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,ac,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661666.81,0.693521249,0.312084562,1.62967,0.809556335,,4.895598257,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,ac,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661667.26,0.998328349,0.449247757,2.15467,0.809556335,,3.827557387,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,ac,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661667.89,1.667033938,0.750165272,3.0516,0.809556335,3.887612397,2.98065069,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,glc-D,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661664.81,0.13736879,0.061815956,21.88234,0.809556335,,,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,glc-D,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661665.83,0.312848219,0.140781698,20.95705,0.809556335,,-11.71761282,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,glc-D,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661666.81,0.693521249,0.312084562,18.83103,0.809556335,,-12.41088419,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,glc-D,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661667.26,0.998328349,0.449247757,17.05439,0.809556335,,-12.95274582,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-4,glc-D,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,17661667.89,1.667033938,0.750165272,13.35282,0.809556335,-12.44218148,-12.30094564,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,ac,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661664.81,0.141524199,0.063685889,0.41019,0.807014697,,,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,ac,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661665.83,0.321480105,0.144666047,0.86357,0.807014697,,5.598655432,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,ac,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661666.81,0.710877494,0.319894872,1.68083,0.807014697,,4.663958686,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,ac,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661667.26,1.022143045,0.45996437,2.31003,0.807014697,,4.492055795,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,ac,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661667.89,1.704055085,0.766824788,3.24547,0.807014697,4.03017473,3.048421838,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,glc-D,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661664.81,0.141524199,0.063685889,21.77778,0.807014697,,,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,glc-D,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661665.83,0.321480105,0.144666047,20.81269,0.807014697,,-11.91761077,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,glc-D,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661666.81,0.710877494,0.319894872,18.50355,0.807014697,,-13.17785474,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,glc-D,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661667.26,1.022143045,0.45996437,16.72721,0.807014697,,-12.68184741,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-5,glc-D,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,17661667.89,1.704055085,0.766824788,12.89255,0.807014697,-12.6865633,-12.49643086,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,ac,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661664.81,0.139758309,0.062891239,0.37079,0.793745024,,,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,ac,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661665.83,0.313214629,0.140946583,0.78903,0.793745024,,5.35824939,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,ac,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661666.81,0.683621644,0.30762974,1.65521,0.793745024,,5.19656585,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,ac,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661667.26,0.977100851,0.439695383,2.20508,0.793745024,,4.163611266,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,ac,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661667.89,1.615330817,0.726898868,3.18531,0.793745024,4.241419988,3.413015692,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,glc-D,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661664.81,0.139758309,0.062891239,21.9739,0.793745024,,,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,glc-D,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661665.83,0.313214629,0.140946583,20.98192,0.793745024,,-12.708675,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,glc-D,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661666.81,0.683621644,0.30762974,18.79509,0.793745024,,-13.11968193,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,glc-D,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661667.26,0.977100851,0.439695383,17.06213,0.793745024,,-13.12195933,
OxicEvo04ptsHIcrrEvo02EPEcoliGlc_Broth-6,glc-D,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,17661667.89,1.615330817,0.726898868,13.26345,0.793745024,-13.1319466,-13.22644119,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,ac,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661664.86,0.121459223,0.05465665,0.6054,0.573246173,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,ac,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661665.89,0.219627509,0.098832379,1.47429,0.573246173,,19.66894551,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,ac,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661666.86,0.382248506,0.172011828,3.06381,0.573246173,,21.72085231,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,ac,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661667.61,0.587575981,0.264409191,4.50608,0.573246173,,15.60942805,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,ac,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661668.74,1.125164541,0.506324043,5.77753,0.573246173,18.77344822,5.25577487,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,glc-D,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661664.86,0.121459223,0.05465665,21.83577,0.573246173,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,glc-D,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661665.89,0.219627509,0.098832379,20.76635,0.573246173,,-24.20831602,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,glc-D,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661666.86,0.382248506,0.172011828,18.67076,0.573246173,,-28.63631844,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,glc-D,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661667.61,0.587575981,0.264409191,16.20651,0.573246173,,-26.67013325,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,glc-D,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661668.74,1.125164541,0.506324043,9.01845,0.573246173,-28.49780739,-29.71318189,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,lac-L,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661666.86,0.382248506,0.172011828,0.13349,0.573246173,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,lac-L,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661667.61,0.587575981,0.264409191,0.48564,0.573246173,,3.811255929,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,lac-L,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661668.74,1.125164541,0.506324043,1.7941,0.573246173,5.056548206,5.408762583,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,succ,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661666.86,0.382248506,0.172011828,0.15892,0.573246173,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,succ,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661667.61,0.587575981,0.264409191,0.28727,0.573246173,,1.389108898,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-4,succ,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,17661668.74,1.125164541,0.506324043,0.96078,0.573246173,2.476519197,2.784078755,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,ac,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661664.86,0.137044237,0.061669907,0.72011,0.537395871,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,ac,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661665.89,0.238796766,0.107458545,1.70792,0.537395871,,21.57325579,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,ac,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661666.86,0.401455027,0.180654762,3.45475,0.537395871,,23.86503102,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,ac,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661667.61,0.600728098,0.270327644,4.79984,0.537395871,,14.99996395,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,ac,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661668.74,1.104547547,0.497046396,5.89423,0.537395871,19.79532215,4.827081973,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,glc-D,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661664.86,0.137044237,0.061669907,21.68702,0.537395871,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,glc-D,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661665.89,0.238796766,0.107458545,20.39462,0.537395871,,-28.22534271,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,glc-D,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661666.86,0.401455027,0.180654762,18.10604,0.537395871,,-31.26636976,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,glc-D,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661667.61,0.600728098,0.270327644,14.0901,0.537395871,,-44.7843306,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,glc-D,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661668.74,1.104547547,0.497046396,8.12364,0.537395871,-31.76373709,-26.31657043,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,lac-L,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661666.86,0.401455027,0.180654762,0.19995,0.537395871,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,lac-L,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661667.61,0.600728098,0.270327644,0.66377,0.537395871,,5.172355219,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,lac-L,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661668.74,1.104547547,0.497046396,2.10467,0.537395871,6.085435353,6.355451361,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,succ,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661666.86,0.401455027,0.180654762,0.17944,0.537395871,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,succ,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661667.61,0.600728098,0.270327644,0.36419,0.537395871,,2.060266109,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-5,succ,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,17661668.74,1.104547547,0.497046396,1.07402,0.537395871,2.886538327,3.130883503,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,ac,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661664.86,0.12446117,0.056007526,0.61424,0.563088303,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,ac,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661665.89,0.222705816,0.100217617,1.54208,0.563088303,,20.98706389,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,ac,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661666.86,0.383818729,0.172718428,3.15798,0.563088303,,22.28802653,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,ac,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661667.61,0.58551196,0.263480382,4.56153,0.563088303,,15.46407877,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,ac,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661668.74,1.108378429,0.498770293,5.71188,0.563088303,19.17959433,4.889074903,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,glc-D,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661664.86,0.12446117,0.056007526,21.90399,0.563088303,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,glc-D,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661665.89,0.222705816,0.100217617,20.6958,0.563088303,,-27.32837636,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,glc-D,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661666.86,0.383818729,0.172718428,18.56325,0.563088303,,-29.41415371,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,glc-D,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661667.61,0.58551196,0.263480382,15.04381,0.563088303,,-38.77660032,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,glc-D,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661668.74,1.108378429,0.498770293,9.245,0.563088303,-28.98428765,-24.64538309,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,lac-L,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661666.86,0.383818729,0.172718428,0.16293,0.563088303,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,lac-L,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661667.61,0.58551196,0.263480382,0.52957,0.563088303,,4.039578098,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,lac-L,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661668.74,1.108378429,0.498770293,1.7301,0.563088303,4.865715064,5.102343715,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,succ,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661666.86,0.383818729,0.172718428,0.17418,0.563088303,,,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,succ,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661667.61,0.58551196,0.263480382,0.32735,0.563088303,,1.6876014,
OxicEvo04ptsHIcrrEvo03EPEcoliGlc_Broth-6,succ,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,17661668.74,1.108378429,0.498770293,0.93548,0.563088303,2.384878975,2.584598705,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,ac,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661664.91,0.093122495,0.041905123,0.25354,0.863377854,,,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,ac,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661666.01,0.240719273,0.108323673,0.62815,0.863377854,,5.640141167,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,ac,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661666.91,0.523570388,0.235606675,1.36413,0.863377854,,5.782233204,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,ac,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661667.68,1.014949872,0.456727443,2.46147,0.863377854,,4.962627486,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,ac,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661668.19,1.585528487,0.713487819,3.36969,0.863377854,4.67873968,3.537228026,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,glc-D,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661664.91,0.093122495,0.041905123,22.24412,0.863377854,,,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,glc-D,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661666.01,0.240719273,0.108323673,21.52044,0.863377854,,-10.89575121,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,glc-D,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661666.91,0.523570388,0.235606675,20.03615,0.863377854,,-11.66133716,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,glc-D,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661667.68,1.014949872,0.456727443,17.38607,0.863377854,,-11.98476302,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-4,glc-D,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,17661668.19,1.585528487,0.713487819,14.25011,0.863377854,-11.93421977,-12.21356676,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,ac,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661666.01,0.093607505,0.042123377,0.46403,0.823132915,,,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,ac,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661666.91,0.196356167,0.088360275,1.00038,0.823132915,,11.600043,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,ac,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661667.68,0.369074587,0.166083564,1.73464,0.823132915,,9.447104036,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,ac,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661668.19,0.564694059,0.254112327,2.46949,0.823132915,9.379352655,8.347839729,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,glc-D,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661664.91,0.037851263,0.017033068,22.40762,0.823132915,,,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,glc-D,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661666.01,0.093607505,0.042123377,22.07641,0.823132915,,-13.20071433,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,glc-D,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661666.91,0.196356167,0.088360275,21.44288,0.823132915,,-13.70182761,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,glc-D,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661667.68,0.369074587,0.166083564,20.40167,0.823132915,,-13.39637076,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-5,glc-D,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,17661668.19,0.564694059,0.254112327,19.22008,0.823132915,-13.45558497,-13.42277192,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,ac,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661664.91,0.092394113,0.041577351,0.25112,0.836233039,,,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,ac,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661666.01,0.231810356,0.10431466,0.73135,0.836233039,,7.654615805,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,ac,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661666.91,0.492024908,0.221411209,1.34926,0.836233039,,5.276927528,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,ac,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661667.68,0.93415403,0.420369314,2.35427,0.836233039,,5.05136496,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,ac,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661668.19,1.438987581,0.647544411,3.38807,0.836233039,5.093672879,4.550674831,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,glc-D,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661664.91,0.092394113,0.041577351,22.34968,0.836233039,,,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,glc-D,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661666.01,0.231810356,0.10431466,21.69771,0.836233039,,-10.39206186,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,glc-D,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661666.91,0.492024908,0.221411209,20.31099,0.836233039,,-11.84253523,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,glc-D,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661667.68,0.93415403,0.420369314,17.79939,0.836233039,,-12.62376318,
OxicEvo04ptsHIcrrEvo04EPEcoliGlc_Broth-6,glc-D,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,17661668.19,1.438987581,0.647544411,14.88286,0.836233039,-12.39594043,-12.83824692,
