"id","mapping_id","rxn_id","rxn_description","reactants_stoichiometry_tracked","products_stoichiometry_tracked","reactants_ids_tracked","products_ids_tracked","reactants_mapping","products_mapping","rxn_equation","used_","comment_","reactants_elements_tracked","products_elements_tracked","reactants_positions_tracked","products_positions_tracked"
1576,"full01","PUNP7","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1577,"full01","PUNP7","","{-1}","{1,1}","{xtsn_c}","{r1p_c,xan_c}","{abcdefghij}","{abcde,fghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]"
1578,"full01","PUNP7_reverse","","{-1}","{}","{r1p_c}","{}","{abcde}","{""""}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4]]","[]"
1579,"full01","PUNP7_reverse","","{-1,-1}","{1}","{r1p_c,xan_c}","{xtsn_c}","{abcde,fghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1580,"full01","PYNP2r","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1581,"full01","PYNP2r","","{-1}","{1,1}","{uri_c}","{ura_c,r1p_c}","{abcdefghi}","{fghi,abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4]]"
1582,"full01","PYNP2r_reverse","","{-1}","{}","{r1p_c}","{}","{abcde}","{""""}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4]]","[]"
1583,"full01","PYNP2r_reverse","","{-1,-1}","{1}","{ura_c,r1p_c}","{uri_c}","{abcd,efghi}","{abcdefghi}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1584,"full01","R15BPK","","{-1}","{1}","{r15bp_c}","{prpp_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
1585,"full01","R1PK","","{-1}","{1}","{r1p_c}","{r15bp_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
1586,"full01","R5PP","","{-1}","{1}","{r5p_c}","{rib_DASH_D_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
1587,"full01","RBK","","{-1}","{1}","{rib_DASH_D_c}","{r5p_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
1588,"full01","RBP4E","","{-1}","{1}","{ru5p_DASH_L_c}","{xu5p_DASH_D_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
1589,"full01","RBP4E_reverse","","{-1}","{1}","{xu5p_DASH_D_c}","{ru5p_DASH_L_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
1590,"full01","REPHACCOAI","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1591,"full01","REPHACCOAI_reverse","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1592,"full01","RMI","","{-1}","{1}","{rmn_c}","{rml_c}","{abcdef}","{abcdef}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
1593,"full01","RMI_reverse","","{-1}","{1}","{rml_c}","{rmn_c}","{abcdef}","{abcdef}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
1594,"full01","RMPA","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1595,"full01","RMPA_reverse","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1596,"full01","RNDR1","ribonucleoside-diphosphate reductase (ADP)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1597,"full01","RNDR1","ribonucleoside-diphosphate reductase (ADP)","{-1}","{1}","{adp_c}","{dadp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1598,"full01","RNDR1b","ribonucleoside-diphosphate reductase (ADP) (glutaredoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1599,"full01","RNDR1b","ribonucleoside-diphosphate reductase (ADP) (glutaredoxin)","{-1}","{1}","{adp_c}","{dadp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1600,"full01","RNDR2","ribonucleoside-diphosphate reductase (GDP)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1601,"full01","RNDR2","ribonucleoside-diphosphate reductase (GDP)","{-1}","{1}","{gdp_c}","{dgdp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1602,"full01","RNDR2b","ribonucleoside-diphosphate reductase (GDP) (glutaredoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1603,"full01","RNDR2b","ribonucleoside-diphosphate reductase (GDP) (glutaredoxin)","{-1}","{1}","{gdp_c}","{dgdp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1604,"full01","RNDR3","ribonucleoside-diphosphate reductase (CDP)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1605,"full01","RNDR3","ribonucleoside-diphosphate reductase (CDP)","{-1}","{1}","{cdp_c}","{dcdp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1606,"full01","RNDR3b","ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1661,"full01","XYLI1","","{-1}","{1}","{xyl_DASH_D_c}","{xylu_DASH_D_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
1607,"full01","RNDR3b","ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)","{-1}","{1}","{cdp_c}","{dcdp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1609,"full01","RNDR4","ribonucleoside-diphosphate reductase (UDP)","{-1}","{1}","{udp_c}","{dudp_c}","{abcdefghi}","{abcdefghi}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1610,"full01","RNDR4b","ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1611,"full01","RNDR4b","ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)","{-1}","{1}","{udp_c}","{dudp_c}","{abcdefghi}","{abcdefghi}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1612,"full01","RNTR1c2","ribonucleoside-triphosphate reductase (ATP) (flavodoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1613,"full01","RNTR1c2","ribonucleoside-triphosphate reductase (ATP) (flavodoxin)","{-1}","{1}","{atp_c}","{datp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1614,"full01","RNTR2c2","ribonucleoside-triphosphate reductase (GTP) (flavodoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1615,"full01","RNTR2c2","ribonucleoside-triphosphate reductase (GTP) (flavodoxin)","{-1}","{1}","{gtp_c}","{dgtp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1616,"full01","RNTR3c2","ribonucleoside-triphosphate reductase (CTP) (flavodoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1617,"full01","RNTR3c2","ribonucleoside-triphosphate reductase (CTP) (flavodoxin)","{-1}","{1}","{ctp_c}","{dctp_c}","{abcdefghi}","{abcdefghi}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1618,"full01","RNTR4c2","ribonucleoside-triphosphate reductase (UTP) (flavodoxin)","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1619,"full01","RNTR4c2","ribonucleoside-triphosphate reductase (UTP) (flavodoxin)","{-1}","{1}","{utp_c}","{dutp_c}","{abcdefghi}","{abcdefghi}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1620,"full01","SADH","Succinylarginine dihydrolase","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
1621,"full01","SBTPD","","{-1}","{1}","{sbt6p_c}","{f6p_c}","{abcdef}","{abcdef}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
1622,"full01","SBTPD_reverse","","{-1}","{1}","{f6p_c}","{sbt6p_c}","{abcdef}","{abcdef}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
1623,"full01","SERD_D","","{-1}","{1}","{ser_DASH_D_c}","{pyr_c}","{abc}","{abc}","",t,"","[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]"
1624,"full01","SGDS","Succinylglutamate desuccinylase","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
1625,"full01","SGSAD","Succinylglutamic semialdehyde dehydrogenase","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
1626,"full01","SOTA","Succinylornithine transaminase","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
1627,"full01","TAGURr","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1628,"full01","TAGURr_reverse","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1629,"full01","TGBPA","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1630,"full01","TGBPA_reverse","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1631,"full01","THFAT","","{-1}","{1}","{methf_c}","{5fthf_c}","{a}","{a}","",t,"","[[""C""]]","[[""C""]]","[[0]]","[[0]]"
1632,"full01","THIAMIN","['AMPMS3','PMPK','THZPSN3','TMPPP','TMPK']","{-1,-1}","{1,1,1}","{air_c,amet_c}","{met_DASH_L_c,co_c,for_c}","{abcdefgh,123456789Aijklm}","{ijklm,d,f}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4], [0], [0]]"
1633,"full01","THIAMIN","['AMPMS3','PMPK','THZPSN3','TMPPP','TMPK']","{-1}","{1,1}","{air_c}","{co_c,for_c}","{abcdefgh}","{d,f}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7]]","[[0], [0]]"
1634,"full01","THRt2rpp_reverse","","{-1}","{1}","{thr_DASH_L_c}","{thr_DASH_L_p}","{abcd}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]"
1635,"full01","THRt4pp","","{-1}","{1}","{thr_DASH_L_p}","{thr_DASH_L_c}","{abcd}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]"
1637,"full01","TMDK1","thymidine kinase (ATP:thymidine)","{-1,-1}","{1,1}","{atp_c,thymd_c}","{adp_c,dtmp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1638,"full01","TRE6PH","","{-1}","{1,1}","{tre6p_c}","{g6p_c,glc_DASH_D_c}","{abcdefghijkl}","{abcdef,ghijkl}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]"
1639,"full01","TRE6PP","","{-1}","{1}","{tre6p_c}","{tre_c}","{abcdefghijkl}","{abcdefghijkl}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]"
1640,"full01","TRE6PS","","{-1,-1}","{1,1}","{g6p_c,udpg_c}","{tre6p_c,udp_c}","{abcdef,ghijklmnopqrstu}","{abcdefghijkl,mnopqrstu}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1641,"full01","TREH","","{-1}","{1,1}","{tre_c}","{glc_DASH_D_c,glc_DASH_D_c}","{abcdefghijkl}","{abcdef,ghijkl}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]"
1642,"full01","TRSARr_reverse","","{-1}","{1}","{glyc_DASH_R_c}","{2h3oppan_c}","{abc}","{abc}","",t,"","[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]"
1643,"full01","UDPG4E","","{-1}","{1}","{udpg_c}","{udpgal_c}","{abcdefghijklmno}","{abcdefghijklmno}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]"
1644,"full01","UDPG4E_reverse","","{-1}","{1}","{udpgal_c}","{udpg_c}","{abcdefghijklmno}","{abcdefghijklmno}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]"
1645,"full01","UGLT","","{-1,-1}","{1,1}","{udpg_c,gal1p_c}","{udpgal_c,g1p_c}","{abcdefghijklmno,pqrstu}","{abcdefghipqrstu,jklmno}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5]]"
1646,"full01","UGLT_reverse","","{-1,-1}","{1,1}","{udpgal_c,g1p_c}","{udpg_c,gal1p_c}","{abcdefghijklmno,pqrstu}","{abcdefghipqrstu,jklmno}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5]]"
1647,"full01","UMPK_reverse","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
1648,"full01","UMPK_reverse","","{-1,-1}","{1,1}","{udp_c,adp_c}","{ump_c,atp_c}","{abcdefghi,jklmnopqrs}","{abcdefghi,jklmnopqrs}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
1649,"full01","UPPRT","","{-1}","{}","{prpp_c}","{}","{abcde}","{""""}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4]]","[]"
1650,"full01","UPPRT","","{-1,-1}","{1}","{ura_c,prpp_c}","{ump_c}","{abcd,efghi}","{abcdefghi}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1651,"full01","URIH","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
1653,"full01","URIK2","uridine kinase (GTP:Uridine)","{-1,-1}","{1,1}","{gtp_c,uri_c}","{gdp_c,ump_c}","{abcdefghij,klmnopqrs}","{abcdefghij,klmnopqrs}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8]]"
1654,"full01","VITB6","['E4PD','PERD','OHPBAT','PDX5PS','PDX5PO2']","{-1,-1}","{1,1}","{e4p_c,glu_DASH_L_c}","{akg_c,co2_c}","{abcd,efghi}","{efghi,a}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4], [0]]"
