Index,Sample Index,Original Filename,Sample Name,Sample Name Original,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
284,1,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 5),41525.5743055556_130906_SST02,130906_SST02,,,Standard,9/8/2013 13:47,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,pep.pep_1.Light,284,,,167.0 / 79.0,170.0 / 79.0,pep.pep_1.Heavy,pep,uM,FALSE,FALSE,,,,N/A,1,N/A,14.2,14.2,Baseline,Baseline,3160052.4,1245.6875,3160052.4,1245.6875,2536.793859,217607.5539,285,217607.5539,285,763.5352768,14.52179552,4.370833333,14.52179552,4.370833333,201476,379,1,N/A,14.36677928,14.0172125,14.24341667,13.97838333,15.35298333,14.11546667,1.109566667,0.137083333,0.147922814,0.075,82.52934442,2.491322323,0.063233099,0,FALSE,1.024938395,TRUE,<2 points,N/A,14.28055763,15.35298333,1.072425702,14.28606912,15.10809461,0.822025488,12401.23772,7.644635656,11.71877257,1,N/A,63,10,,FALSE
292,1,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 5),41525.5743055556_130906_SST02,130906_SST02,,,Standard,9/8/2013 13:47,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,fad.fad_1.Light,292,,,784.0 / 437.0,811.0 / 454.0,fad.fad_1.Heavy,fad,uM,FALSE,FALSE,,,,N/A,1,N/A,15,15,Baseline,N/A,32334503.06,N/A,32334503.06,N/A,N/A,5548956.724,N/A,5548956.724,N/A,N/A,5.827131958,N/A,5.827131958,N/A,5548760,105,1,N/A,15.45495247,N/A,15.31463333,N/A,16.24016667,N/A,0.925533333,N/A,0.094926991,N/A,3268.66754,N/A,1.89E-05,N/A,FALSE,N/A,TRUE,N/A,N/A,15.38612509,15.54019739,0.154072303,15.39448061,15.53175004,0.137269431,113.448102,1.417628161,1.985022559,1,N/A,37,5,,FALSE
313,1,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 5),41525.5743055556_130906_SST02,130906_SST02,,,Standard,9/8/2013 13:47,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,,,,N/A,1,N/A,16,16,Baseline,Valley,692236.4415,26662.5813,692236.4415,26662.5813,25.9628441,33518.57337,2051.620358,33518.57337,2051.620358,16.33761004,20.65232413,12.99586505,20.65232413,12.99586505,30730,1847,1,1,15.90292766,16.28338799,15.75218333,15.78828333,17.0426,16.45988333,1.290416667,0.6716,0.198389445,0.148973195,62.15964212,10.79511516,0.06512807,0.034322518,FALSE,0.976635063,TRUE,<2 points,N/A,15.78990343,17.0426,1.252696566,15.79360079,17.01296945,1.219368663,1691.701647,6.247038571,11.62732447,1,N/A,50,6,,FALSE
325,1,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 5),41525.5743055556_130906_SST02,130906_SST02,,,Standard,9/8/2013 13:47,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,phpyr.phpyr_1.Light,325,,,163.0 / 91.0,172.0 / 98.0,phpyr.phpyr_1.Heavy,phpyr,uM,FALSE,FALSE,,,,N/A,1,N/A,16.2,16.2,Valley,Baseline,1280706.604,9370.697,1280706.604,9370.697,136.6714347,130754.4716,992.1452055,130754.4716,992.1452055,131.7896522,9.79474421,9.444884628,9.79474421,9.444884628,130631,953,0.985179688,0.553521275,16.08168818,15.85413247,15.70525,15.7173,16.3688,16.03363333,0.66355,0.316333333,0.139275416,0.146453421,434.4976668,5.983125197,0.00166021,0.064506687,FALSE,1.014353085,TRUE,<2 points,N/A,15.85620546,16.25554094,0.39933548,15.89725849,16.2259463,0.328687812,-327.1492747,0.881686295,0.772779473,1,N/A,21,5,,FALSE
328,1,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 5),41525.5743055556_130906_SST02,130906_SST02,,,Standard,9/8/2013 13:47,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,accoa.accoa_1.Light,328,,,808.0 / 79.0,831.0 / 79.0,accoa.accoa_1.Heavy,accoa,uM,FALSE,FALSE,,,,N/A,1,N/A,16.6,16.6,Valley,Valley,2281993.498,163827.1368,2281993.498,163827.1368,13.92927656,214411.6368,13398.39985,214411.6368,13398.39985,16.00277937,10.64304872,12.22736585,10.64304872,12.22736585,208564,12932,0.961205142,1,16.88865741,16.89050094,16.72508333,16.75956667,17.1532,17.50138333,0.428116667,0.741816667,0.147835109,0.139054621,202.1657473,86.2345733,0.006452623,0.026083004,FALSE,0.999890854,TRUE,<2 points,N/A,16.77921553,17.1532,0.373984471,16.78511004,17.1532,0.368089956,3231.636572,1.8977342,2.973339068,1,N/A,26,8,,FALSE
452,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,arg-L.arg-L_1.Light,122,,,173.0 / 131.0,179.0 / 136.0,arg-L.arg-L_1.Heavy,arg-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.7,0.7,Baseline,Valley,16565257.88,1969.673656,16565257.88,1969.673656,8410.153545,1461624.451,596.0294415,1461624.451,596.0294415,2452.26888,11.33345701,3.304658326,11.33345701,3.304658326,1461898,409,0.991477593,N/A,0.685353888,0.563807652,0.5859,0.53625,1.3938,0.670483333,0.8079,0.134233333,0.199029222,0.057612025,374.6711116,6.745081329,0.004929447,0.084343368,FALSE,1.215581033,TRUE,<2 points,N/A,0.599901625,0.927304883,0.327403258,0.602672146,0.896866157,0.294194011,8918.182943,1.939630102,2.604088522,1,N/A,34,18,,FALSE
453,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,orn.orn_1.Light,123,,,131.0 / 85.0,179.0 / 136.0,arg-L.arg-L_1.Heavy,orn,uM,FALSE,FALSE,,,,N/A,1,N/A,0.7,0.7,Baseline,Valley,301982.68,1969.673656,301982.68,1969.673656,153.3160983,17248.09584,596.0294415,17248.09584,596.0294415,28.93832862,17.50817497,3.304658326,17.50817497,3.304658326,16649,409,1,N/A,0.718335092,0.563807652,0.589716667,0.53625,1.227383333,0.670483333,0.637666667,0.134233333,0.295672606,0.057612025,34.01275479,6.745081329,0.036119929,0.084343368,FALSE,1.274078294,TRUE,<2 points,N/A,0.594628937,1.080592001,0.485963065,0.597151168,1.056220354,0.459069186,-976.9994773,3.475912021,5.812918268,1,N/A,29,20,,FALSE
454,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,his-L.his-L_1.Light,124,Change RT to 1.0,Change RT to 1.0,154.0 / 137.0,160.0 / 143.0,his-L.his-L_1.Heavy,his-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.88,0.88,Baseline,Baseline,14516232.19,520.483,14516232.19,520.483,27889.92568,1280003.73,82.66043495,1280003.73,82.66043495,15485.08341,11.34077335,6.296639987,11.34077335,6.296639987,1280771,315,0.974888317,0.308583862,0.894944826,0.94661066,0.7508,0.852766667,1.58035,1.0275,0.82955,0.174733333,0.155909229,0.120375741,209.7205515,3.449569543,0.014149959,0.62907968,FALSE,0.945420186,TRUE,<2 points,N/A,0.798604283,1.322550689,0.523946406,0.807033555,1.215580677,0.408547123,21833.5242,2.96587819,4.113244736,1,N/A,23,6,,FALSE
456,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,asn-L.asn-L_1.Light,126,,,131.0 / 114.0,135.0 / 118.0,asn-L.asn-L_1.Heavy,asn-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.92,0.92,Baseline,Baseline,7851198.593,24782.699,7851198.593,24782.699,316.8015959,988370.0005,3161.294023,988370.0005,3161.294023,312.6472873,7.943582453,7.839416018,7.943582453,7.839416018,987740,2115,1,N/A,0.903410659,0.791348993,0.760883333,0.676733333,1.266083333,1.0275,0.5052,0.350766667,0.114552178,0.145411839,107.0862304,6.489281494,0.002554711,0.021510179,FALSE,1.141608402,TRUE,<2 points,N/A,0.823653021,1.110518865,0.286865844,0.828868,1.078999805,0.250131805,-4998.020586,2.266627921,3.307764919,1,N/A,15,4,,FALSE
458,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,ser-L.ser-L_1.Light,128,,,104.0 / 74.0,107.0 / 76.0,ser-L.ser-L_1.Heavy,ser-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.92,0.92,Baseline,N/A,4828297.02,N/A,4828297.02,N/A,N/A,568582.4934,N/A,568582.4934,N/A,N/A,8.491814427,N/A,8.491814427,N/A,568309,273,0.999863393,N/A,0.911460884,N/A,0.760883333,N/A,1.43395,N/A,0.673066667,N/A,0.130988875,N/A,226.3112793,N/A,0.001920566,N/A,FALSE,N/A,TRUE,N/A,N/A,0.823150853,1.107593604,0.28444275,0.827813226,1.078076596,0.25026337,1622.424723,2.229787476,3.233134573,1,N/A,19,5,,FALSE
460,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,citr-L.citr-L_1.Light,130,,,174.0 / 131.0,180.0 / 136.0,citr-L.citr-L_1.Heavy,citr-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.93,0.93,Baseline,Baseline,4376422.897,5420.8,4376422.897,5420.8,807.3389346,543087.951,961.951139,543087.951,961.951139,564.5691646,8.058405436,5.635213453,8.058405436,5.635213453,539213,770,1,0,0.908040556,1.031451572,0.818533333,0.9767,1.227383333,1.178633333,0.40885,0.201933333,0.121970624,0.118503202,27.86012896,3.899722762,0.037255476,0.363843844,FALSE,0.880352098,TRUE,<2 points,N/A,0.824979868,1.110809089,0.285829221,0.832344438,1.092010526,0.259666088,-49487.58713,2.306805756,3.756756636,1,N/A,10,5,,FALSE
461,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,gln-L.gln-L_1.Light,131,,,145.0 / 127.0,150.0 / 132.0,gln-L.gln-L_1.Heavy,gln-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.93,0.93,Baseline,Baseline,8185001.44,6660.57,8185001.44,6660.57,1228.874021,989521.3577,752.3656553,989521.3577,752.3656553,1315.213355,8.271677388,8.852836321,8.271677388,8.852836321,973866,910,1,1,0.89827816,0.829657719,0.77095,0.760883333,1.678316667,1.125616667,0.907366667,0.364733333,0.120830376,0.311113232,53.60462078,4.953533625,0.015706584,0.093039866,FALSE,1.082709338,TRUE,<2 points,N/A,0.822065163,1.121346975,0.299281812,0.82573529,1.098152611,0.272417321,17128.68741,2.30684641,3.451405742,1,N/A,23,4,,FALSE
465,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,Lcystin.Lcystin_1.Light,135,,,239.0 / 120.0,245.0 / 123.0,Lcystin.Lcystin_1.Heavy,Lcystin,uM,FALSE,FALSE,,,,N/A,1,N/A,0.94,0.94,Baseline,Baseline,1486353.463,1689.083,1486353.463,1689.083,879.9765689,101315.0201,238.0435601,101315.0201,238.0435601,425.6154631,14.67061312,7.095688702,14.67061312,7.095688702,96055,215,1,N/A,0.965989489,0.793631155,0.818533333,0.717583333,1.58035,1.0275,0.761816667,0.309916667,0.193418758,0.108793741,30.15837753,2.001382452,0.052351566,0.903196037,FALSE,1.217176874,TRUE,<2 points,N/A,0.852828598,1.571525877,0.718697279,0.856248674,1.391376498,0.535127824,6962.305017,4.791012678,6.475453989,1,N/A,18,6,,FALSE
466,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,thr-L.thr-L_1.Light,136,,,118.0 / 74.0,122.0 / 76.0,thr-L.thr-L_1.Heavy,thr-L,uM,FALSE,FALSE,,,,N/A,1,N/A,0.94,0.94,Baseline,N/A,16194843.26,N/A,16194843.26,N/A,N/A,1846085.565,N/A,1846085.565,N/A,N/A,8.772531225,N/A,8.772531225,N/A,1842894,72,1,N/A,0.910116625,N/A,0.791733333,N/A,1.632183333,N/A,0.84045,N/A,0.122857548,N/A,148.795619,N/A,0.001553557,N/A,FALSE,N/A,TRUE,N/A,N/A,0.831480699,1.135409632,0.303928933,0.844453583,1.106552784,0.262099201,3412.457612,1.577169819,2.143439494,1,N/A,20,5,,FALSE
472,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,met-L.met-L_1.Light,142,,,148.0 / 47.0,153.0 / 48.0,met-L.met-L_1.Heavy,met-L,uM,FALSE,FALSE,,,,N/A,1,N/A,1.22,1.22,Baseline,N/A,15782756.7,N/A,15782756.7,N/A,N/A,2220183.744,N/A,2220183.744,N/A,N/A,7.108761487,N/A,7.108761487,N/A,2217170,0,1,N/A,1.183562385,N/A,1.0275,N/A,1.58035,N/A,0.55285,N/A,0.103756195,N/A,137.3162908,N/A,0.00145033,N/A,FALSE,N/A,TRUE,N/A,N/A,1.086057054,1.352378568,0.266321514,1.091288111,1.332062115,0.240774004,5824.364656,1.438389593,1.756578983,1,N/A,13,4,,FALSE
489,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,adn.adn_1.Light,159,,,265.9 / 134.0,276.0 / 139.0,adn.adn_1.Heavy,adn,uM,FALSE,FALSE,,,,N/A,1,N/A,2,2,Baseline,Baseline,16369494.22,1310.178,16369494.22,1310.178,12494.09944,2419107.273,223,2419107.273,223,10848.01468,6.766750031,5.875237668,6.766750031,5.875237668,2417788,167,1,1,2.146467465,2.017372035,2.006433333,1.918366667,2.640233333,2.106483333,0.6338,0.188116667,0.098348737,0.157833929,652.0977341,4.07268028,0.000577072,0,FALSE,1.06399188,TRUE,<2 points,N/A,2.071201258,2.310660807,0.23945955,2.078853093,2.286358081,0.207504988,2202.587567,1.668349368,2.236521956,1,N/A,35,12,,FALSE
494,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,glu-L.glu-L_1.Light,164,,,146.0 / 128.0,136.0 / 91.0,asp-L.asp-L_1.Heavy,glu-L,uM,FALSE,FALSE,,,,N/A,1,N/A,2.3,2.3,Valley,Baseline,29486052.09,6275.704,29486052.09,6275.704,4698.445321,3982590.889,613.5924106,3982590.889,613.5924106,6490.61302,7.403736139,10.22780577,7.403736139,10.22780577,3981477,515,1,0.899426001,2.459210646,2.315772604,2.29455,2.1886,3.19795,2.629566667,0.9034,0.440966667,0.113643999,0.219343161,1821.2817,8.32167815,0.000134007,0.092895543,FALSE,1.061939606,TRUE,<2 points,N/A,2.373409132,2.633640884,0.260231752,2.377974033,2.606914223,0.22894019,590.7607762,1.766098227,2.31272619,1,N/A,52,4,,FALSE
505,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,lac-L.lac-L_1.Light,175,,,89.0 / 43.0,92.0 / 45.0,lac-L.lac-L_1.Heavy,lac-L,uM,FALSE,FALSE,,,,N/A,1,N/A,3.3,3.3,Valley,Baseline,16311202.06,3249.684,16311202.06,3249.684,5019.319435,1711908.338,507.2377308,1711908.338,507.2377308,3374.962536,9.528081435,6.406629086,9.528081435,6.406629086,1691434,830,1,0.504970677,3.369213394,3.477065253,3.214,3.34935,3.741883333,3.586733333,0.527883333,0.237383333,0.145633465,0.146572196,461.4267734,4.425845858,0.006162901,0.218832301,FALSE,0.968981928,TRUE,<2 points,N/A,3.260965995,3.570142649,0.309176654,3.269016328,3.535608493,0.266592165,19986.08492,1.276703122,1.358519901,1,N/A,32,7,,FALSE
511,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,nad.nad_1.Light,181,,,662.0 / 540.0,683.0 / 555.0,nad.nad_1.Heavy,nad,uM,FALSE,FALSE,,,,N/A,1,N/A,4.3,4.3,Valley,Baseline,8269891.04,79.402,8269891.04,79.402,104152.1755,772338,58,772338,58,13316.17241,10.70760605,1.369,10.70760605,1.369,772048,174,1,0.142700787,4.256316165,4.29165,4.009483333,4.274216667,4.844216667,4.308716667,0.834733333,0.0345,0.15573134,0.022816667,2136.832277,2.900343509,0,0,FALSE,0.991766841,TRUE,<2 points,N/A,4.112343085,4.486732622,0.374389538,4.129959085,4.440272769,0.310313685,0,1.244726773,1.33715263,1,N/A,46,13,,FALSE
513,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,pyr.pyr_1.Light,183,,,87.0 / 43.0,90.0 / 45.0,pyr.pyr_1.Heavy,pyr,uM,FALSE,FALSE,,,,N/A,1,N/A,4.4,4.4,Baseline,Baseline,1030939.459,1899.748,1030939.459,1899.748,542.6716907,82748.14911,483.5535196,82748.14911,483.5535196,171.1251098,12.45876156,3.928723343,12.45876156,3.928723343,82112,589,1,0.501074155,4.394384269,4.066833333,3.959483333,3.975116667,4.67975,4.124283333,0.720266667,0.149166667,0.181993627,0.065537392,142.8641781,4.602690533,0.001426014,0.244026763,FALSE,1.080542011,TRUE,<2 points,N/A,4.130584832,4.605563342,0.47497851,4.185134886,4.580500485,0.395365599,163.8282118,0.93036295,0.969784895,1,N/A,35,13,,FALSE
519,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,g6p.g6p_1.Light,189,,,259.0 / 199.0,265.0 / 203.0,g6p.g6p_1.Heavy,g6p,uM,FALSE,FALSE,,,,N/A,1,N/A,6,6,Valley,Baseline,4776302.921,5758.616,4776302.921,5758.616,829.4185479,222850.0028,2024.427192,222850.0028,2024.427192,110.0805224,21.43281517,2.844565625,21.43281517,2.844565625,219246,2212,1,0.342777547,6.130543052,5.777553179,5.839833333,5.669716667,6.96155,5.8026,1.121716667,0.132883333,0.320819126,0.126884815,226.9555408,3.919377177,0.006374013,0.454943504,FALSE,1.061096776,TRUE,<2 points,N/A,5.90322512,6.96155,1.05832488,5.918476677,6.845804116,0.927327439,1266.317007,2.704985374,4.141156257,1,N/A,77,23,,FALSE
521,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,r5p.r5p_1.Light,191,,,229.0 / 97.0,234.0 / 97.0,r5p.r5p_1.Heavy,r5p,uM,FALSE,FALSE,,,,N/A,1,N/A,6,6,Valley,Baseline,705641.4833,644.1495,705641.4833,644.1495,1095.462285,31031.24612,184,31031.24612,184,168.6480767,22.73970825,3.5008125,22.73970825,3.5008125,29556,369,1,0.108564593,6.145730168,6.017287597,5.902966667,5.961683333,6.7111,6.058366667,0.808133333,0.096683333,0.337922423,0.075771816,68.48813052,2.362167247,0.016320053,0,FALSE,1.021345593,TRUE,<2 points,N/A,5.926104814,6.7111,0.784995186,5.940119958,6.7111,0.770980042,626.6683455,2.272118845,3.857177825,1,N/A,57,26,,FALSE
525,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,glyc3p.glyc3p_1.Light,195,,,171.0 / 79.0,174.0 / 79.0,glyc3p.glyc3p_1.Heavy,glyc3p,uM,FALSE,FALSE,,,,N/A,1,N/A,6.5,6.5,Valley,Baseline,4116225.834,2257.6695,4116225.834,2257.6695,1823.218958,164739.1355,361,164739.1355,361,456.3410955,24.98632655,6.253932133,24.98632655,6.253932133,165300,421,1,0.321702357,6.713959594,6.204556701,6.4197,6.12035,7.355316667,6.31695,0.935616667,0.1966,0.364357941,0.113242022,331.2072839,6.253903348,0.005084247,0,FALSE,1.082101416,TRUE,<2 points,N/A,6.459724677,7.355316667,0.89559199,6.483173353,7.351258534,0.86808518,895.2111417,1.781384066,2.808616472,1,N/A,66,30,,FALSE
529,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,g1p.g1p_1.Light,199,,,259.0 / 241.0,265.0 / 247.0,g1p.g1p_1.Heavy,g1p,uM,FALSE,FALSE,,,,N/A,1,N/A,7,7,Valley,Baseline,14363784.38,4157.2935,14363784.38,4157.2935,3455.080663,637507.5005,795,637507.5005,795,801.896227,22.53116139,5.2293,22.53116139,5.2293,634059,795,1,0.584384088,7.17729854,6.759628863,6.834983333,6.63115,7.891916667,6.9507,1.056933333,0.31955,0.334159292,0.298026496,536.5519838,3.959150961,0.01244924,0,FALSE,1.061788848,TRUE,<2 points,N/A,6.912481503,7.891916667,0.979435164,6.932738405,7.883240679,0.950502274,7508.973081,2.016528271,3.270098516,1,N/A,68,26,,FALSE
533,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,ru5p-D.ru5p-D_1.Light,203,,,229.0 / 97.0,234.0 / 97.0,ru5p-D.ru5p-D_1.Heavy,ru5p-D,uM,FALSE,FALSE,,,,N/A,1,N/A,7.8,7.8,Baseline,Baseline,746748.0525,510.073,746748.0525,510.073,1464.002314,34209.2925,261,34209.2925,261,131.0700862,21.82880726,1.954302682,21.82880726,1.954302682,33814,209,1,N/A,7.76436965,7.58775,7.379516667,7.51,8.502033333,7.62695,1.122516667,0.11695,0.312561546,0.022902791,75.43634181,5.999745743,0.025957859,0,FALSE,1.023276946,TRUE,<2 points,N/A,7.454841011,8.495989615,1.041148603,7.49721416,8.344160676,0.846946517,791.0795682,1.837478944,2.515236734,1,N/A,80,23,,FALSE
557,2,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part1\130906_SystemWarmup.wiff (sample 8),41527.7055555556_130906_SST03,130906_SST03,,,Standard,9/10/2013 16:56,5,1,10,1,10,BOP5500QTRAP\Administrator,130923_McCloskey2013.dam,FALSE,amp.amp_1.Light,227,,,346.0 / 134.0,356.0 / 139.0,amp.amp_1.Heavy,amp,uM,FALSE,FALSE,,,,N/A,1,N/A,11.6,11.6,Valley,Baseline,2888777.914,6099.355,2888777.914,6099.355,473.6202294,230398.4897,794.9382187,230398.4897,794.9382187,289.8319446,12.53818077,7.672740921,12.53818077,7.672740921,228306,854,1,0.404829221,11.58321468,11.35498382,11.46578333,11.11211667,12.74981667,11.46578333,1.284033333,0.353666667,0.137636778,0.184269147,294.3535738,7.516596839,0.006526446,0.134601655,FALSE,1.02009962,TRUE,<2 points,N/A,11.49031843,12.15599127,0.665672843,11.49929545,11.92366169,0.424366235,1171.062585,3.254119104,3.548183755,1,N/A,31,5,,FALSE
